transactionId,instrumentId,transactionAmount,transactionCurrency,transactionDate,quantity,isCancelled,createdAt,modifiedAt,transactiontype
3513,147,-5486632.6000,USD,2021-07-19,73.00,False,2021-07-19 00:00:00,2021-07-19 00:00:00,BUY
3514,147,5579449.0400,USD,2022-03-05,-54.00,False,2022-03-05 00:00:00,2022-03-05 00:00:00,SELL
3515,147,-3184669.9400,USD,2022-03-08,34.00,False,2022-03-08 00:00:00,2022-03-08 00:00:00,BUY
3516,148,-7331025.0000,USD,2020-07-24,73.00,False,2020-07-24 00:00:00,2020-07-24 00:00:00,BUY
3517,148,4017000.0000,USD,2020-07-26,-40.00,False,2020-07-26 00:00:00,2020-07-26 00:00:00,SELL
3518,148,-2550600.0000,USD,2020-08-17,24.00,False,2020-08-17 00:00:00,2020-08-17 00:00:00,BUY
3519,148,2737346.5700,USD,2020-10-23,-27.00,False,2020-10-23 00:00:00,2020-10-23 00:00:00,SELL
3520,148,-619669.3200,USD,2020-10-25,6.00,False,2020-10-25 00:00:00,2020-10-25 00:00:00,BUY
3521,148,-2720291.4500,USD,2020-11-28,29.00,False,2020-11-28 00:00:00,2020-11-28 00:00:00,BUY
3522,148,2491568.0600,USD,2021-01-14,-13.00,False,2021-01-14 00:00:00,2021-01-14 00:00:00,SELL
3523,148,2457745.8600,USD,2021-01-16,-12.00,False,2021-01-16 00:00:00,2021-01-16 00:00:00,SELL
3524,148,5503622.0500,USD,2021-02-23,-29.00,False,2021-02-23 00:00:00,2021-02-23 00:00:00,SELL
3525,148,-8562651.3000,USD,2021-02-24,49.00,False,2021-02-24 00:00:00,2021-02-24 00:00:00,BUY
3526,148,14527201.3500,USD,2021-05-14,-28.00,False,2021-05-14 00:00:00,2021-05-14 00:00:00,SELL
3527,148,-8538594.4100,USD,2021-05-20,17.00,False,2021-05-20 00:00:00,2021-05-20 00:00:00,BUY
3528,148,-6888277.8400,USD,2021-06-13,13.00,False,2021-06-13 00:00:00,2021-06-13 00:00:00,BUY
3529,148,16249270.8100,USD,2021-06-20,-32.00,False,2021-06-20 00:00:00,2021-06-20 00:00:00,SELL
3530,148,-20702271.7600,USD,2021-07-15,27.00,False,2021-07-15 00:00:00,2021-07-15 00:00:00,BUY
3531,148,27517834.4800,USD,2021-08-31,-34.00,False,2021-08-31 00:00:00,2021-08-31 00:00:00,SELL
3532,148,-31521977.5800,USD,2021-09-03,37.00,False,2021-09-03 00:00:00,2021-09-03 00:00:00,BUY
3533,148,6490476.6400,USD,2021-10-09,-7.00,False,2021-10-09 00:00:00,2021-10-09 00:00:00,SELL
3534,148,14835375.1700,USD,2021-11-19,-16.00,False,2021-11-19 00:00:00,2021-11-19 00:00:00,SELL
3535,148,2058204.5200,USD,2021-11-24,-2.00,False,2021-11-24 00:00:00,2021-11-24 00:00:00,SELL
3536,148,-1955956.7800,USD,2021-12-04,2.00,False,2021-12-04 00:00:00,2021-12-04 00:00:00,BUY
3537,148,-54893092.2800,USD,2022-02-05,42.00,False,2022-02-05 00:00:00,2022-02-05 00:00:00,BUY
3538,148,34064862.2300,USD,2022-02-10,-25.00,False,2022-02-10 00:00:00,2022-02-10 00:00:00,SELL
3539,148,-25305326.2300,USD,2022-02-20,20.00,False,2022-02-20 00:00:00,2022-02-20 00:00:00,BUY
3540,148,83674424.8600,USD,2022-03-11,-59.00,False,2022-03-11 00:00:00,2022-03-11 00:00:00,SELL
3541,148,-38872823.7600,USD,2022-04-20,23.00,False,2022-04-20 00:00:00,2022-04-20 00:00:00,BUY
3542,148,-28334411.1800,USD,2022-05-08,18.00,False,2022-05-08 00:00:00,2022-05-08 00:00:00,BUY
3543,148,6495373.7900,USD,2022-05-09,-4.00,False,2022-05-09 00:00:00,2022-05-09 00:00:00,SELL
3544,148,-58617800.0000,USD,2022-08-15,34.00,False,2022-08-15 00:00:00,2022-08-15 00:00:00,BUY
3545,148,61246553.9900,USD,2022-08-26,-39.00,False,2022-08-26 00:00:00,2022-08-26 00:00:00,SELL
3546,148,-42862345.8900,USD,2022-08-28,27.00,False,2022-08-28 00:00:00,2022-08-28 00:00:00,BUY
3547,148,79317587.7100,USD,2022-09-09,-46.00,False,2022-09-09 00:00:00,2022-09-09 00:00:00,SELL
3548,148,-76408927.8100,USD,2022-09-10,41.00,False,2022-09-10 00:00:00,2022-09-10 00:00:00,BUY
3549,149,-53999.1600,USD,2020-05-13,58.00,False,2020-05-13 00:00:00,2020-05-13 00:00:00,BUY
3550,149,-27418.5400,USD,2020-05-29,31.00,False,2020-05-29 00:00:00,2020-05-29 00:00:00,BUY
3551,149,8658.4900,USD,2020-06-22,-10.00,False,2020-06-22 00:00:00,2020-06-22 00:00:00,SELL
3552,149,2993764.9800,USD,2020-07-11,-54.00,False,2020-07-11 00:00:00,2020-07-11 00:00:00,SELL
3553,149,-3083513.5300,USD,2020-10-23,58.00,False,2020-10-23 00:00:00,2020-10-23 00:00:00,BUY
3554,149,2814684.1100,USD,2020-10-23,-61.00,False,2020-10-23 00:00:00,2020-10-23 00:00:00,SELL
3555,149,-2938064.7700,USD,2020-10-26,58.00,False,2020-10-26 00:00:00,2020-10-26 00:00:00,BUY
3556,149,1684418.6500,USD,2020-12-26,-36.00,False,2020-12-26 00:00:00,2020-12-26 00:00:00,SELL
3557,149,936932.7000,USD,2021-03-11,-17.00,False,2021-03-11 00:00:00,2021-03-11 00:00:00,SELL
3558,149,-2109257.5100,USD,2021-03-18,39.00,False,2021-03-18 00:00:00,2021-03-18 00:00:00,BUY
3559,149,1786301.6000,USD,2021-03-29,-34.00,False,2021-03-29 00:00:00,2021-03-29 00:00:00,SELL
3560,149,-2359399.0800,USD,2021-04-30,45.00,False,2021-04-30 00:00:00,2021-04-30 00:00:00,BUY
3561,149,1134978.9000,USD,2021-06-14,-23.00,False,2021-06-14 00:00:00,2021-06-14 00:00:00,SELL
3562,149,314586.5400,USD,2021-07-11,-6.00,False,2021-07-11 00:00:00,2021-07-11 00:00:00,SELL
3563,149,280660.5400,USD,2021-07-24,-6.00,False,2021-07-24 00:00:00,2021-07-24 00:00:00,SELL
3564,149,1086770.9300,USD,2021-08-13,-13.00,False,2021-08-13 00:00:00,2021-08-13 00:00:00,SELL
3565,149,-1441596.9900,USD,2021-08-14,16.00,False,2021-08-14 00:00:00,2021-08-14 00:00:00,BUY
3566,149,2242427.3300,USD,2021-09-11,-20.00,False,2021-09-11 00:00:00,2021-09-11 00:00:00,SELL
3567,149,-5001237.6000,USD,2021-10-14,25.00,False,2021-10-14 00:00:00,2021-10-14 00:00:00,BUY
3568,149,9431137.8700,USD,2021-12-04,-30.00,False,2021-12-04 00:00:00,2021-12-04 00:00:00,SELL
3569,149,-14456139.9400,USD,2022-01-31,50.00,False,2022-01-31 00:00:00,2022-01-31 00:00:00,BUY
3570,149,12776015.2300,USD,2022-02-01,-41.00,False,2022-02-01 00:00:00,2022-02-01 00:00:00,SELL
3571,149,-1718674.4200,USD,2022-02-03,5.00,False,2022-02-03 00:00:00,2022-02-03 00:00:00,BUY
3572,149,-693894.7200,USD,2022-02-11,2.00,False,2022-02-11 00:00:00,2022-02-11 00:00:00,BUY
3573,149,7861168.9700,USD,2022-03-10,-25.00,False,2022-03-10 00:00:00,2022-03-10 00:00:00,SELL
3574,149,-17345288.9500,USD,2022-03-16,54.00,False,2022-03-16 00:00:00,2022-03-16 00:00:00,BUY
3575,149,7465574.6600,USD,2022-03-22,-23.00,False,2022-03-22 00:00:00,2022-03-22 00:00:00,SELL
3576,149,-12892317.1100,USD,2022-03-30,41.00,False,2022-03-30 00:00:00,2022-03-30 00:00:00,BUY
3577,149,21882648.2400,USD,2022-04-12,-66.00,False,2022-04-12 00:00:00,2022-04-12 00:00:00,SELL
3578,149,-9153868.5100,USD,2022-05-10,25.00,False,2022-05-10 00:00:00,2022-05-10 00:00:00,BUY
3579,149,5796807.6800,USD,2022-05-26,-16.00,False,2022-05-26 00:00:00,2022-05-26 00:00:00,SELL
3580,149,-14319933.5100,USD,2022-06-02,33.00,False,2022-06-02 00:00:00,2022-06-02 00:00:00,BUY
3581,149,-6148892.6600,USD,2022-06-14,13.00,False,2022-06-14 00:00:00,2022-06-14 00:00:00,BUY
3582,149,5051031.0900,USD,2022-06-15,-12.00,False,2022-06-15 00:00:00,2022-06-15 00:00:00,SELL
3583,149,10206207.1600,USD,2022-06-23,-24.00,False,2022-06-23 00:00:00,2022-06-23 00:00:00,SELL
3584,149,-22790391.1600,USD,2022-06-24,52.00,False,2022-06-24 00:00:00,2022-06-24 00:00:00,BUY
3585,149,9069291.2300,USD,2022-07-17,-22.00,False,2022-07-17 00:00:00,2022-07-17 00:00:00,SELL
3586,149,1713978.0000,USD,2022-08-08,-35.00,False,2022-08-08 00:00:00,2022-08-08 00:00:00,SELL
3587,149,1103373.3400,USD,2022-08-29,-21.00,False,2022-08-29 00:00:00,2022-08-29 00:00:00,SELL
3588,150,-1653936.0600,USD,2020-05-06,38.00,False,2020-05-06 00:00:00,2020-05-06 00:00:00,BUY
3589,150,-2042992.9900,USD,2020-06-06,46.00,False,2020-06-06 00:00:00,2020-06-06 00:00:00,BUY
3590,150,2118494.9000,USD,2020-06-17,-45.00,False,2020-06-17 00:00:00,2020-06-17 00:00:00,SELL
3591,150,-1597531.6900,USD,2020-06-29,33.00,False,2020-06-29 00:00:00,2020-06-29 00:00:00,BUY
3592,150,121098.5400,USD,2020-08-31,-2.00,False,2020-08-31 00:00:00,2020-08-31 00:00:00,SELL
3593,150,2479837.8000,USD,2020-11-24,-40.00,False,2020-11-24 00:00:00,2020-11-24 00:00:00,SELL
3594,150,-2444070.9100,USD,2020-12-15,41.00,False,2020-12-15 00:00:00,2020-12-15 00:00:00,BUY
3595,150,1226804.3700,USD,2020-12-16,-21.00,False,2020-12-16 00:00:00,2020-12-16 00:00:00,SELL
3596,150,-1561224.8100,USD,2020-12-21,27.00,False,2020-12-21 00:00:00,2020-12-21 00:00:00,BUY
3597,150,457816.2100,USD,2020-12-30,-8.00,False,2020-12-30 00:00:00,2020-12-30 00:00:00,SELL
3598,150,2304263.5600,USD,2021-02-18,-37.00,False,2021-02-18 00:00:00,2021-02-18 00:00:00,SELL
3599,150,1380362.1100,USD,2021-04-22,-14.00,False,2021-04-22 00:00:00,2021-04-22 00:00:00,SELL
3600,150,-5085544.6200,USD,2021-05-22,49.00,False,2021-05-22 00:00:00,2021-05-22 00:00:00,BUY
3601,150,604038.1600,USD,2021-05-24,-6.00,False,2021-05-24 00:00:00,2021-05-24 00:00:00,SELL
3602,150,1424174.0600,USD,2021-08-01,-15.00,False,2021-08-01 00:00:00,2021-08-01 00:00:00,SELL
3603,150,-1597386.7400,USD,2021-12-30,18.00,False,2021-12-30 00:00:00,2021-12-30 00:00:00,BUY
3604,150,1674929.7900,USD,2021-12-30,-18.00,False,2021-12-30 00:00:00,2021-12-30 00:00:00,SELL
3605,150,-480766.8800,USD,2022-01-26,6.00,False,2022-01-26 00:00:00,2022-01-26 00:00:00,BUY
3606,150,-2243578.7900,USD,2022-03-28,28.00,False,2022-03-28 00:00:00,2022-03-28 00:00:00,BUY
3607,150,869001.5800,USD,2022-04-01,-12.00,False,2022-04-01 00:00:00,2022-04-01 00:00:00,SELL
3608,150,347600.6300,USD,2022-05-11,-4.00,False,2022-05-11 00:00:00,2022-05-11 00:00:00,SELL
3609,150,1588341.7800,USD,2022-05-30,-21.00,False,2022-05-30 00:00:00,2022-05-30 00:00:00,SELL
3610,150,1194072.5400,USD,2022-06-14,-14.00,False,2022-06-14 00:00:00,2022-06-14 00:00:00,SELL
3611,150,-2275496.7300,USD,2022-06-21,28.00,False,2022-06-21 00:00:00,2022-06-21 00:00:00,BUY
3612,150,-334726.5300,USD,2022-06-30,4.00,False,2022-06-30 00:00:00,2022-06-30 00:00:00,BUY
3613,150,-1438536.2800,USD,2022-09-01,19.00,False,2022-09-01 00:00:00,2022-09-01 00:00:00,BUY
3614,151,-1459747.2200,USD,2020-04-28,20.00,False,2020-04-28 00:00:00,2020-04-28 00:00:00,BUY
3615,151,-2210416.1900,USD,2020-05-11,22.00,False,2020-05-11 00:00:00,2020-05-11 00:00:00,BUY
3616,151,-1491564.8200,USD,2020-06-02,15.00,False,2020-06-02 00:00:00,2020-06-02 00:00:00,BUY
3617,151,-3033884.2700,USD,2020-06-25,29.00,False,2020-06-25 00:00:00,2020-06-25 00:00:00,BUY
3618,151,4791679.6100,USD,2020-07-25,-37.00,False,2020-07-25 00:00:00,2020-07-25 00:00:00,SELL
3619,151,6104579.7900,USD,2020-08-14,-38.00,False,2020-08-14 00:00:00,2020-08-14 00:00:00,SELL
3620,151,-10766756.0700,USD,2020-08-14,60.00,False,2020-08-14 00:00:00,2020-08-14 00:00:00,BUY
3621,151,10515705.6100,USD,2020-09-07,-54.00,False,2020-09-07 00:00:00,2020-09-07 00:00:00,SELL
3622,151,-231455.2900,USD,2020-10-18,1.00,False,2020-10-18 00:00:00,2020-10-18 00:00:00,BUY
3623,151,220109.4400,USD,2020-10-22,-1.00,False,2020-10-22 00:00:00,2020-10-22 00:00:00,SELL
3624,151,-16670661.9200,USD,2020-12-10,46.00,False,2020-12-10 00:00:00,2020-12-10 00:00:00,BUY
3625,151,17448053.6200,USD,2021-02-28,-49.00,False,2021-02-28 00:00:00,2021-02-28 00:00:00,SELL
3626,151,-18516301.8000,USD,2021-03-02,52.00,False,2021-03-02 00:00:00,2021-03-02 00:00:00,BUY
3627,151,-4562554.5000,USD,2021-03-03,11.00,False,2021-03-03 00:00:00,2021-03-03 00:00:00,BUY
3628,151,2766488.8800,USD,2021-03-10,-7.00,False,2021-03-10 00:00:00,2021-03-10 00:00:00,SELL
3629,151,-3299268.1300,USD,2021-04-04,5.00,False,2021-04-04 00:00:00,2021-04-04 00:00:00,BUY
3630,151,38068478.4000,USD,2021-04-05,-60.00,False,2021-04-05 00:00:00,2021-04-05 00:00:00,SELL
3631,151,-13590446.7900,USD,2021-05-05,21.00,False,2021-05-05 00:00:00,2021-05-05 00:00:00,BUY
3632,151,-10963721.7800,USD,2021-06-10,16.00,False,2021-06-10 00:00:00,2021-06-10 00:00:00,BUY
3633,151,-10557658.0100,USD,2021-06-26,16.00,False,2021-06-26 00:00:00,2021-06-26 00:00:00,BUY
3634,151,29820308.0800,USD,2021-07-01,-50.00,False,2021-07-01 00:00:00,2021-07-01 00:00:00,SELL
3635,151,-14592916.7200,USD,2021-08-01,23.00,False,2021-08-01 00:00:00,2021-08-01 00:00:00,BUY
3636,151,-25588362.2300,USD,2021-08-17,37.00,False,2021-08-17 00:00:00,2021-08-17 00:00:00,BUY
3637,151,8083206.9100,USD,2021-08-20,-13.00,False,2021-08-20 00:00:00,2021-08-20 00:00:00,SELL
3638,151,31609526.5600,USD,2021-09-21,-53.00,False,2021-09-21 00:00:00,2021-09-21 00:00:00,SELL
3639,151,-42027600.1500,USD,2021-10-05,69.00,False,2021-10-05 00:00:00,2021-10-05 00:00:00,BUY
3640,151,26559108.4300,USD,2021-11-07,-46.00,False,2021-11-07 00:00:00,2021-11-07 00:00:00,SELL
3641,151,-6281298.9400,USD,2021-11-20,11.00,False,2021-11-20 00:00:00,2021-11-20 00:00:00,BUY
3642,151,7461381.4100,USD,2021-12-12,-9.00,False,2021-12-12 00:00:00,2021-12-12 00:00:00,SELL
3643,151,-20118095.0500,USD,2022-01-04,28.00,False,2022-01-04 00:00:00,2022-01-04 00:00:00,BUY
3644,151,-14851702.0400,USD,2022-01-20,19.00,False,2022-01-20 00:00:00,2022-01-20 00:00:00,BUY
3645,151,18704775.1900,USD,2022-01-30,-23.00,False,2022-01-30 00:00:00,2022-01-30 00:00:00,SELL
3646,151,-6316513.3600,USD,2022-02-02,8.00,False,2022-02-02 00:00:00,2022-02-02 00:00:00,BUY
3647,151,34867153.7500,USD,2022-03-02,-46.00,False,2022-03-02 00:00:00,2022-03-02 00:00:00,SELL
3648,151,-11488533.7300,USD,2022-05-07,16.00,False,2022-05-07 00:00:00,2022-05-07 00:00:00,BUY
3649,151,-10961536.7700,USD,2022-05-19,16.00,False,2022-05-19 00:00:00,2022-05-19 00:00:00,BUY
3650,151,-14861314.2700,USD,2022-05-27,24.00,False,2022-05-27 00:00:00,2022-05-27 00:00:00,BUY
3651,151,1277967.6300,USD,2022-06-15,-2.00,False,2022-06-15 00:00:00,2022-06-15 00:00:00,SELL
3652,151,29169281.7400,USD,2022-07-07,-41.00,False,2022-07-07 00:00:00,2022-07-07 00:00:00,SELL
3653,151,-5572992.8500,USD,2022-07-10,9.00,False,2022-07-10 00:00:00,2022-07-10 00:00:00,BUY
3654,151,1778614.7400,USD,2022-08-03,-3.00,False,2022-08-03 00:00:00,2022-08-03 00:00:00,SELL
3655,151,-7246208.2000,USD,2022-08-19,11.00,False,2022-08-19 00:00:00,2022-08-19 00:00:00,BUY
3656,152,-88608000.0000,USD,2020-10-05,71.00,False,2020-10-05 00:00:00,2020-10-05 00:00:00,BUY
3657,152,-17976000.0000,USD,2020-12-10,14.00,False,2020-12-10 00:00:00,2020-12-10 00:00:00,BUY
3658,152,91800000.0000,USD,2020-12-27,-75.00,False,2020-12-27 00:00:00,2020-12-27 00:00:00,SELL
3659,152,-23014038.9200,USD,2021-06-09,12.00,False,2021-06-09 00:00:00,2021-06-09 00:00:00,BUY
3660,152,-103307774.8300,USD,2022-09-08,61.00,False,2022-09-08 00:00:00,2022-09-08 00:00:00,BUY
3661,153,-37600000.0000,USD,2020-03-04,20.00,False,2020-03-04 00:00:00,2020-03-04 00:00:00,BUY
3662,153,-113400000.0000,USD,2020-03-17,54.00,False,2020-03-17 00:00:00,2020-03-17 00:00:00,BUY
3663,153,54540000.0000,USD,2020-03-24,-27.00,False,2020-03-24 00:00:00,2020-03-24 00:00:00,SELL
3664,153,9900000.0000,USD,2020-09-07,-5.00,False,2020-09-07 00:00:00,2020-09-07 00:00:00,SELL
3665,153,62370000.0000,USD,2020-09-30,-27.00,False,2020-09-30 00:00:00,2020-09-30 00:00:00,SELL
3666,153,-222870000.0000,USD,2020-11-10,69.00,False,2020-11-10 00:00:00,2020-11-10 00:00:00,BUY
3667,153,66538000.0000,USD,2020-11-25,-19.00,False,2020-11-25 00:00:00,2020-11-25 00:00:00,SELL
3668,153,-60690000.0000,USD,2020-11-28,17.00,False,2020-11-28 00:00:00,2020-11-28 00:00:00,BUY
3669,153,145350000.0000,USD,2020-12-06,-45.00,False,2020-12-06 00:00:00,2020-12-06 00:00:00,SELL
3670,153,-55488000.0000,USD,2020-12-11,17.00,False,2020-12-11 00:00:00,2020-12-11 00:00:00,BUY
3671,153,-14756234.6300,USD,2021-03-16,5.00,False,2021-03-16 00:00:00,2021-03-16 00:00:00,BUY
3672,153,261763818.9300,USD,2021-04-02,-41.00,False,2021-04-02 00:00:00,2021-04-02 00:00:00,SELL
3673,153,-151768290.8400,USD,2021-04-03,26.00,False,2021-04-03 00:00:00,2021-04-03 00:00:00,BUY
3674,153,-282376579.5800,USD,2021-05-05,43.00,False,2021-05-05 00:00:00,2021-05-05 00:00:00,BUY
3675,153,389453486.7000,USD,2021-05-21,-61.00,False,2021-05-21 00:00:00,2021-05-21 00:00:00,SELL
3676,153,-101786906.5900,USD,2021-07-17,18.00,False,2021-07-17 00:00:00,2021-07-17 00:00:00,BUY
3677,153,-31694385.6000,USD,2021-09-14,6.00,False,2021-09-14 00:00:00,2021-09-14 00:00:00,BUY
3678,153,12067243.9200,USD,2021-10-13,-3.00,False,2021-10-13 00:00:00,2021-10-13 00:00:00,SELL
3679,153,82107020.5200,USD,2021-11-17,-20.00,False,2021-11-17 00:00:00,2021-11-17 00:00:00,SELL
3680,153,-155256911.5300,USD,2021-11-18,39.00,False,2021-11-18 00:00:00,2021-11-18 00:00:00,BUY
3681,153,187933846.9700,USD,2022-01-08,-44.00,False,2022-01-08 00:00:00,2022-01-08 00:00:00,SELL
3682,153,-180096358.6500,USD,2022-03-19,43.00,False,2022-03-19 00:00:00,2022-03-19 00:00:00,BUY
3683,153,57037387.1700,USD,2022-04-04,-32.00,False,2022-04-04 00:00:00,2022-04-04 00:00:00,SELL
3684,153,-15025978.3400,USD,2022-05-09,8.00,False,2022-05-09 00:00:00,2022-05-09 00:00:00,BUY
3685,153,-26659612.0800,USD,2022-06-26,13.00,False,2022-06-26 00:00:00,2022-06-26 00:00:00,BUY
3686,153,15179304.6500,USD,2022-07-19,-8.00,False,2022-07-19 00:00:00,2022-07-19 00:00:00,SELL
3687,153,-71373397.1200,USD,2022-07-28,38.00,False,2022-07-28 00:00:00,2022-07-28 00:00:00,BUY
3688,153,79346365.2200,USD,2022-08-16,-45.00,False,2022-08-16 00:00:00,2022-08-16 00:00:00,SELL
3689,154,-10887309.6900,USD,2020-02-27,63.00,False,2020-02-27 00:00:00,2020-02-27 00:00:00,BUY
3690,154,1913842.1600,USD,2020-04-23,-13.00,False,2020-04-23 00:00:00,2020-04-23 00:00:00,SELL
3691,154,-1174583.0300,USD,2020-05-02,7.00,False,2020-05-02 00:00:00,2020-05-02 00:00:00,BUY
3692,154,6035963.7500,USD,2020-05-04,-41.00,False,2020-05-04 00:00:00,2020-05-04 00:00:00,SELL
3693,154,-1842607.3400,USD,2020-06-09,12.00,False,2020-06-09 00:00:00,2020-06-09 00:00:00,BUY
3694,154,645862.3700,USD,2020-06-28,-4.00,False,2020-06-28 00:00:00,2020-06-28 00:00:00,SELL
3695,154,733632.7700,USD,2020-11-07,-14.00,False,2020-11-07 00:00:00,2020-11-07 00:00:00,SELL
3696,154,-2380143.6900,USD,2020-11-11,54.00,False,2020-11-11 00:00:00,2020-11-11 00:00:00,BUY
3697,154,-687597.0700,USD,2020-11-15,13.00,False,2020-11-15 00:00:00,2020-11-15 00:00:00,BUY
3698,154,-427544.3300,USD,2020-12-24,9.00,False,2020-12-24 00:00:00,2020-12-24 00:00:00,BUY
3699,154,1585688.4500,USD,2021-02-14,-32.00,False,2021-02-14 00:00:00,2021-02-14 00:00:00,SELL
3700,154,-155306.5900,USD,2021-05-11,3.00,False,2021-05-11 00:00:00,2021-05-11 00:00:00,BUY
3701,154,228645.8200,USD,2021-05-15,-4.00,False,2021-05-15 00:00:00,2021-05-15 00:00:00,SELL
3702,154,-1033837.4200,USD,2021-07-29,26.00,False,2021-07-29 00:00:00,2021-07-29 00:00:00,BUY
3703,154,376902.2700,USD,2021-09-08,-9.00,False,2021-09-08 00:00:00,2021-09-08 00:00:00,SELL
3704,154,2185669.6500,USD,2021-10-26,-56.00,False,2021-10-26 00:00:00,2021-10-26 00:00:00,SELL
3705,154,-287660.8500,USD,2021-11-25,8.00,False,2021-11-25 00:00:00,2021-11-25 00:00:00,BUY
3706,154,151488.0600,USD,2021-12-10,-5.00,False,2021-12-10 00:00:00,2021-12-10 00:00:00,SELL
3707,154,93973.9200,USD,2022-01-19,-3.00,False,2022-01-19 00:00:00,2022-01-19 00:00:00,SELL
3708,154,-1099767.2000,USD,2022-03-24,34.00,False,2022-03-24 00:00:00,2022-03-24 00:00:00,BUY
3709,154,1429691.3300,USD,2022-04-18,-38.00,False,2022-04-18 00:00:00,2022-04-18 00:00:00,SELL
3710,154,-2607594.9100,USD,2022-05-22,68.00,False,2022-05-22 00:00:00,2022-05-22 00:00:00,BUY
3711,154,1271600.4600,USD,2022-06-23,-37.00,False,2022-06-23 00:00:00,2022-06-23 00:00:00,SELL
3712,154,-1665910.7100,USD,2022-08-22,48.00,False,2022-08-22 00:00:00,2022-08-22 00:00:00,BUY
3713,154,927105.9000,USD,2022-08-26,-27.00,False,2022-08-26 00:00:00,2022-08-26 00:00:00,SELL
3714,154,-235191.7400,USD,2022-09-14,7.00,False,2022-09-14 00:00:00,2022-09-14 00:00:00,BUY
3715,155,-3414003.4200,USD,2020-07-20,70.00,False,2020-07-20 00:00:00,2020-07-20 00:00:00,BUY
3716,155,2239841.4900,USD,2020-07-28,-54.00,False,2020-07-28 00:00:00,2020-07-28 00:00:00,SELL
3717,155,-5913292.5100,USD,2020-08-11,32.00,False,2020-08-11 00:00:00,2020-08-11 00:00:00,BUY
3718,155,-5750953.2900,USD,2020-08-12,37.00,False,2020-08-12 00:00:00,2020-08-12 00:00:00,BUY
3719,155,11250560.0800,USD,2020-09-07,-38.00,False,2020-09-07 00:00:00,2020-09-07 00:00:00,SELL
3720,155,867568.6700,USD,2020-10-08,-3.00,False,2020-10-08 00:00:00,2020-10-08 00:00:00,SELL
3721,155,9724396.0300,USD,2020-10-17,-30.00,False,2020-10-17 00:00:00,2020-10-17 00:00:00,SELL
3722,155,934304.7200,USD,2020-10-18,-3.00,False,2020-10-18 00:00:00,2020-10-18 00:00:00,SELL
3723,155,-11987065.9600,USD,2020-10-25,41.00,False,2020-10-25 00:00:00,2020-10-25 00:00:00,BUY
3724,155,-1477726.8500,USD,2020-11-19,5.00,False,2020-11-19 00:00:00,2020-11-19 00:00:00,BUY
3725,155,9254065.7700,USD,2020-11-28,-28.00,False,2020-11-28 00:00:00,2020-11-28 00:00:00,SELL
3726,155,-14764076.3000,USD,2020-12-12,45.00,False,2020-12-12 00:00:00,2020-12-12 00:00:00,BUY
3727,155,2735239.4000,USD,2020-12-24,-8.00,False,2020-12-24 00:00:00,2020-12-24 00:00:00,SELL
3728,155,10995863.7900,USD,2021-02-14,-22.00,False,2021-02-14 00:00:00,2021-02-14 00:00:00,SELL
3729,155,10766783.2900,USD,2021-02-15,-22.00,False,2021-02-15 00:00:00,2021-02-15 00:00:00,SELL
3730,155,-29051571.9400,USD,2021-02-21,60.00,False,2021-02-21 00:00:00,2021-02-21 00:00:00,BUY
3731,155,31863014.3900,USD,2021-03-16,-68.00,False,2021-03-16 00:00:00,2021-03-16 00:00:00,SELL
3732,155,-28395568.7000,USD,2021-03-27,54.00,False,2021-03-27 00:00:00,2021-03-27 00:00:00,BUY
3733,155,9535742.7400,USD,2021-05-01,-23.00,False,2021-05-01 00:00:00,2021-05-01 00:00:00,SELL
3734,155,-8856896.2700,USD,2021-05-15,18.00,False,2021-05-15 00:00:00,2021-05-15 00:00:00,BUY
3735,155,8364846.4800,USD,2021-05-17,-17.00,False,2021-05-17 00:00:00,2021-05-17 00:00:00,SELL
3736,155,-4469452.2800,USD,2021-05-23,9.00,False,2021-05-23 00:00:00,2021-05-23 00:00:00,BUY
3737,155,-4265534.1200,USD,2021-07-16,8.00,False,2021-07-16 00:00:00,2021-07-16 00:00:00,BUY
3738,155,4653309.9500,USD,2021-07-17,-9.00,False,2021-07-17 00:00:00,2021-07-17 00:00:00,SELL
3739,155,11730218.8200,USD,2021-07-28,-22.00,False,2021-07-28 00:00:00,2021-07-28 00:00:00,SELL
3740,155,-32850277.1600,USD,2021-08-22,54.00,False,2021-08-22 00:00:00,2021-08-22 00:00:00,BUY
3741,155,54641841.3400,USD,2021-08-31,-71.00,False,2021-08-31 00:00:00,2021-08-31 00:00:00,SELL
3742,155,-33079000.0600,USD,2021-09-30,40.00,False,2021-09-30 00:00:00,2021-09-30 00:00:00,BUY
3743,155,23155300.0400,USD,2021-10-17,-28.00,False,2021-10-17 00:00:00,2021-10-17 00:00:00,SELL
3744,155,-39483657.5200,USD,2021-10-29,44.00,False,2021-10-29 00:00:00,2021-10-29 00:00:00,BUY
3745,155,12439815.4500,USD,2021-11-02,-14.00,False,2021-11-02 00:00:00,2021-11-02 00:00:00,SELL
3746,155,33765213.3600,USD,2021-11-06,-38.00,False,2021-11-06 00:00:00,2021-11-06 00:00:00,SELL
3747,155,5489706.3900,USD,2021-11-25,-6.00,False,2021-11-25 00:00:00,2021-11-25 00:00:00,SELL
3748,155,-1782743.3600,USD,2021-12-07,2.00,False,2021-12-07 00:00:00,2021-12-07 00:00:00,BUY
